puzzle,solution
800567900502410380649300050001254000257800030000003205100032400900080003730045820,813567942572419386649328157361254798257891634498673215185732469924186573736945821
003507942570019306049000000301204000000891030090673015105030409920100000036900820,813567942572419386649328157361254798257891634498673215185732469924186573736945821
013500042500409386049308157001000098200801630400600200005000469004106500030940020,813567942572419386649328157361254798257891634498673215185732469924186573736945821
010000942000400380640328157360054798000800034490003015005002000024080503736000020,813567942572419386649328157361254798257891634498673215185732469924186573736945821
800760002057019000600000150360004098071806204000273010900630401004907003036001829,813765942257419386649328157362154798571896234498273615985632471124987563736541829
810000002000419306040308000362154798501090034498000015000000471100007560036001800,813765942257419386649328157362154798571896234498273615985632471124987563736541829
810005900000410386609328107362050098001800600400003010005030071020987000036001809,813675942257419386649328157362154798571892634498763215985236471124987563736541829
010000902207409006000008150302100790071002634490060015000236070024907003700541020,813675942257419386649328157362154798571892634498763215985236471124987563736541829
000075042050009086640308007002100798500802034090760205905030471100900000006501029,813675942257419386649328157362154798571892634498763215985236471124987563736541829
310605902057000386640320007400000700000892004093760005005036400124087560000500809,318675942257419386649328157462153798571892634893764215985236471124987563736541829
310005040200410006609020157000100090501890600800760010080236470104007560706040820,318675942257419386649328157462153798571892634893764215985236471124987563736541829
308675942207010306000000150000053000000000634893700210080200400120087503700541820,318675942257419386649328157462153798571892634893764215985236471124987563736541829
000605902207409300640028107462000700070000634000764215080030471104900003030040020,318675942257419386649328157462153798571892634893764215985236471124987563736541829
010005002200000380009028000062053008001800634300064015085236071120000500706541809,813675942257419386649328157462153798571892634398764215985236471124987563736541829
013670040000409300649000007462150008500890630300760015085036401000087503036000020,813675942257419386649328157462153798571892634398764215985236471124987563736541829
813670042207009306009320050002050000070002034008700015985000070104987063706500800,813675942257419386649328157462153798571892634398764215985236471124987563736541829
800670902200400080060020007342000798500002034690030005900260401024907563030040809,813675942257419386469328157342156798571892634698734215985263471124987563736541829
000071002217000300000008057340506798501802634608704215000003000120007063736000020,853671942217459386469328157342516798571892634698734215985263471124987563736145829
850600942207409380000020100040010700001892604098730005000063501100900003036100429,853671942217459386469328157342516798571892634698734215984263571125947863736185429
800070000210059386400300100002016790071890634008730200080003570105000063036100409,853671942217459386469328157342516798571892634698734215984263571125947863736185429
050001042207050306400328057002010700070892030690034005904203571020940003700080000,853671942217459386469328157342516798571892634698734215984263571125947863736185429
053670042200000006400020057040500798000000030690730205984063570105940803706100400,853671942217459386469328157342516798571892634698734215984263571125947863736185429
800009040209001386400308057340506708007800000698730205080260070100000860730105400,853679142279451386461328957342516798517892634698734215984263571125947863736185429
803009140009451380000020007042000708507092000090704000980063071120047063006105409,853679142279451386461328957342516798517892634698734215984263571125947863736185429
800600002279051386060000957040510000000892600098730205904003570120000003700185020,853679142279451386461328957342516798517892634698734215984263571125947863736185429
000070100000000080401308007342016700507800604608004205904263000020947863006105420,853679142279451386461328957342516798517892634698734215984263571125947863736185429
850600040079000000001308057340516790500092034698004205900060000125900860730080020,853679142279451386461328957342516798517892634698734215984263571125947863736185429
000679042009051000461020007302000790507892604690034200004003501005940860706080000,853679142279451386461328957342516798517892634698734215984263571125947863736185429
053070142209050000400000907042500700007000634690704005984003070025940803730080420,853679142279451386461328957342516798517892634698734215984263571125947863736185429
850670140070000386061000000002516708010802000090734000004260071125007003730185020,853679142279451386461328957342516798517892634698734215984263571125947863736185429
050670100200001086001328957302500090517002604608000210980200570100900803030000409,853679142279451386461328957342516798517892634698734215984263571125947863736185429
000070002000450080400008957042016798007090030008734210980263570020000803736085000,853679142279451386461328957342516798517892634698734215984263571125947863736185429
859670042073409180400300057042010798007890000098734000080063070005000003706000420,859671342273459186461328957342516798517892634698734215984263571125947863736185429
859000302270050006400300007040510000510002034098704205080060579925040060730080401,859671342273459186461328957342516798517892634698734215184263579925147863736985421
809001000270059006000000907300500798017892630698704010000260079005147860700005400,859671342273459186461328957342516798517892634698734215184263579925147863736985421
009401352000350000150028940300000708007002600098004200081200509020047803736905420,869471352274359186153628947342516798517892634698734215481263579925147863736985421
069070002000300180153600047340006708010000694608004030001000500020147860736005421,869471352274359186153628947342596718517832694698714235481263579925147863736985421
869471050000300180103000940300596708517800004608710230081203570000000803000080020,869471352274359186153628947342596718517832694698714235481263579925147863736985421
809401002274359006100028907342090708510002094690004005000003009920047000730000400,869471352274359186153628947342596718517832694698714235481263579925147863736985421
809401002070309080100020047340090708507030090608014205401203509920100000730005001,869471352274359186153628947342596718517832694698714235481263579925147863736985421
060470350270059006053608940342006008007800604600700235400000070905180400730000021,869471352274359186153628947342596718517832694698714235481263579925187463736945821
009071052274300000050600040302506010010830600698700030000063579900080463006045820,869471352274359186153628947342596718517832694698714235481263579925187463736945821
009070000204359100050028040340590008507000000008004205481203079025107403706905001,869471352274359186153628947342596718517832694698714235481263579925187463736945821
069071002270000006100600000002096710007802094698704230400203570005087403030940020,869471352274359186153628947342596718517832694698714235481263579925187463736945821
860470300070009180103620040540006718000050000000700205481063070920107063706940001,869471352274539186153628947542396718317852694698714235481263579925187463736945821
009071002070030006050020947000306718317800004008014230400203009005180060030940821,869471352274539186153628947542396718317852694698714235481263579925187463736945821
809001052004030106003608907000390710317052694008004000000200009920100403730005821,869471352274539186153628947542396718317852694698714235481263579925187463736945821
860400352270000100153620900540300718017000094000000005001063570900107460030045820,869471352274539186153628947542396718317852694698714235481263579925187463736945821
860071000074500106153000900042306008310002690000014005400003509005187403036040021,869471352274539186153628947542396718317852694698714235481263579925187463736945821
069470350270039100100060907502300710307852000090000230480603500925007063030000020,869471352274539186153268947542396718317852694698714235481623579925187463736945821
800071000000539100150060947502306708000050690098000200401023000900187460036005821,869471352274539186153268947542396718317852694698714235481623579925187463736945821
800470302000030100003800040040000010010200604698704005481603579025007460730905801,869471352274539186153862947542396718317258694698714235481623579925187463736945821
069470352274000006100860040500390018007200094098010005001603009025100060700905820,869471352274539186153862947542396718317258694698714235481623579925187463736945821
869001052000509086003000900040096000307008604698014030400000009025107463730905801,869471352274539186153862947542396718317258694698714235481623579925187463736945821
069070302200009006150860000540096008000200000008704000480623079925180003736945001,869471352274539186153862947542396718317258694698714235481623579925187463736945821
809470052274009100100060940542000010007000004008714030001620579920180400030900820,869471352274539186153862947542396718317258694698714235481623579925187463736945821
069470300200039100103062040540006000007250090098014000481620079925000400730040820,869471352274539186153862947542396718317258694698714235481623579925187463736945821
060000052004539180053862907542000700307200690008700200480620579900080463000040000,869471352274539186153862947542396718317258694698714235481623579925187463736945821
860401350000039186153060000040390018007250004608710000001620500905087400030045800,869471352274539186153862947542396718317258694698714235481623579925187463736945821
860001002074530180153060947540090008010050600600000200401603579905080003006040021,869471352274539186153862947542396718317258694698714235481623579925187463736945821
800000052074500006000060947042306708310052090690014000481023500905000403006045820,869471352274539186153268947542396718317852694698714235481623579925187463736945821
060001002070030180003000907502300700317802690690714235000603500005100063006045820,869471352274539186153268947542396718317852694698714235481623579925187463736945821
000470302274509086103000907502390708300850090008714000000023000025000463036045001,869471352274539186153268947542396718317852694698714235481623579925187463736945821
800071050274000186150008007542300018010002604608000205480600009005000403706905801,869471352274539186153268947542396718317852694698714235481623579925187463736945821
863401000074509100159268007500306008007050600000004235080020579920007063000905020,863471952274539186159268347542396718317852694698714235481623579925187463736945821
063401050004500086009000007500000710310800090608714230480600579025187000700940820,863471952274539186159268347542396718317852694698714235481623579925187463736945821
003001952274000186000000347040090710300802000698714205081000000925007063000045820,863471952274539186159268347542396718317852694698714235481623579925187463736945821
863401000270000086159260047000690000310802000698014035401020500005100400006040821,863471952274539186159268347542693718317852694698714235481326579925187463736945821
863401050200509186009068040002000010017800694000700005401300009905106473000940820,863471952274539186159268347542693718317852694698714235481327569925186473736945821
863471000004500180150060340540090710307850090608010230401020009020100400030900820,863471952274539186159268347542693718317852694698714235481327569925186473736945821
803401002004530086150068347000396718007802600098710000000620070005100063700040001,863471952274539186159268347542396718317852694698714235481623579925187463736945821
003001002004000080009000307542006708317800604608000035400600579925080060030945821,863471952274539186159268347542396718317852694698714235481623579925187463736945821
800401050204539186000268340002096018300002094698010235001620000005080060030040000,863471952274539186159268347542396718317852694698714235481623579925187463736945821
860471002270000186059000347042306710307850000008014005480020070025087000006900800,863471952274539186159268347542396718317852694698714235481623579925187463736945821
063070952204000186100068000500096708310050094008714205400620500025080060706900000,863471952274539186159268347542396718317852694698714235481623579925187463736945821
000401052200039086059268000502000708317002004000704000480020070905087403706045801,863471952274539186159268347542396718317852694698714235481623579925187463736945821
000400002274530180150060300002396700017052000698704035480600070020100403706005800,863471952274539186159268347542396718317852694698714235481623579925187463736945821
863400900204000086100060300502390710317800094698010000401603000005000403730045021,863471952274539186159268347542396718317852694698714235481623579925187463736945821
860071002274500006159008000502306000010002600000704205401600009020107400036945821,863471952274539186159268347542396718317852694698714235481623579925187463736945821
060070900074509086009208340500306710007050690600710235480620070905180060000005020,863471952274539186159268347542396718317852694698714235481623579925187463736945821
803401902004039106100000307042396018000802094600014035480000000925000003036000821,863471952274539186159268347542396718317852694698714235481623579925187463736945821
803470952270000080009000007540006718300852600690004035480260079920007403006005000,863471952274539186159628347542396718317852694698714235481263579925187463736945821
860000000274030080000620307542096010300802694090704005400200070920180063706940800,863471952274539186159628347542396718317852694698714235481263579925187463736945821
800400050004531900059000347042000708010850600690004205081200079000187000730905821,863479152274531986159628347542396718317852694698714235481263579925187463736945821
003409002004531080050000340002090010317000690608700000401263500905107063736040820,863479152274531986159628347542396718317852694698714235481263579925187463736945821
860070102004501986000628007002096010000000604000010005401000579000187463730945021,863479152274531986159628347542396718317852694698714235481263579925187463736945821
803409152200000000100020040002390710317850090098010205400200500925087460036905000,863479152274531986159628347542396718317852694698714235481263579925187463736945821
863070100254000087070000300002306710300002000690710235400060579005000400736945820,863479152254631987179528346542396718317852694698714235481263579925187463736945821
863070000204631907009520040000090718000802694608710200080200079900087063700040020,863479152254631987179528346542396718317852694698714235481263579925187463736945821
800479102004630980100500046000000008017000604600710235581260070000087563700905800,863479152254631987179528346425396718317852694698714235581263479942187563736945821
830000050254001007079508006000306010007852090600010005581200470902187563703000001,836479152254631987179528346425396718317852694698714235581263479942187563763945821
030000052200631907109520046495300208000800694000010700501060079040087003063005820,836749152254631987179528346495376218317852694628914735581263479942187563763495821
600000152254000087100020340405006008317852604006410705501060409042000000763900000,638794152254631987179528346495376218317852694826419735581263479942187563763945821
000090100000630007179508306400000018307002094020419735580260009902107063700000801,638794152254631987179528346495376218317852694826419735581263479942187563763945821
600700100254001080079028346000006010300852690820400035000063470900007560760940020,638794152254631987179528346495376218317852694826419735581263479942187563763945821
000090002054600907109528300495306218010002000806009730500000409943087560001900020,638794152254631987179528346495376218317852694826419735582163479943287561761945823
000794002050631087109028000400370210000052690800409035080060009040280560760005023,638794152254631987179528346495376218317852694826419735582163479943287561761945823
038090150050030987070508346490376000310850004806409030002060000000280500760905800,638794152254631987179528346495376218317852694826419735582163479943287561761945823
600790052000601900070528346000076000310052694826410035500003009149007000760000800,638794152254631987971528346495376218317852694826419735582163479149287563763945821
000090050000031087971000300000376008017802604820419700582103070100280503060940800,638794152254631987971528346495376218317852694826419735582163479149287563763945821
630004050254030000970020306095306008007800604820409730500100000149207500703905800,638794251254631987971528346495376128317852694826419735582163479149287563763945812
008790050004001980070008046400370108317850004800010035082000009009007500063945812,638794251254631987971528346495376128317852694826419735582163479149287563763945812
638090201004030900900020040420306190310809020090412005500003000049280500763940010,638794251254631987971528346425376198317859624896412735582163479149287563763945812
600000200200000086001628347005006108316859720000410635500060070009080560000945012,638794251274531986951628347425376198316859724897412635582163479149287563763945812
678004050234501000950608007425000000000059024000400030080163409100280503003940812,678394251234571986951628347425736198316859724897412635582163479149287563763945812
000090201234000980951008340020000100016050024897012030502160479009000563700045000,678394251234571986951628347425736198316859724897412635582163479149287563763945812
608390200030500900001000300025006098310009724897000005502160400140280500063900812,678394251234571986951628347425736198316859724897412635582163479149287563763945812
000390050230071906001608300420006108310050724897410630000000409009207503003040010,678394251234571986951628347425736198316859724897412635582163479149287563763945812
708090250204000980001000340420700090006050700897402635500003400149087503670000802,768394251234571986951628347425736198316859724897412635582163479149287563673945812
030604051050300980001800300025030098310058000090400035000103079149280063603040802,738694251254371986961825347425736198316958724897412635582163479149287563673549812
200004750004012080961005004400031090300950040000426035502163470049007000003049802,238694751754312986961875324425731698316958247897426135582163479149287563673549812
200000051004312006900870320420700608310008007897406005580063009040207013100040060,238694751754312986961875324425731698316958247897426135582163479649287513173549862
038604751000002986000870024025031698316000007890000100080060409009280013073000060,238694751754312986961875324425731698316958247897426135582163479649287513173549862
008000050050012080960075004020701690300900007807026035082000470640087513173049000,238694751754312986961875324425731698316958247897426135582163479649287513173549862
208000051754002906060870304005000608300958007097420005082103009009287500003040060,238694751754312986961875324425731698316958247897426135582163479649287513173549862
200004700704310900000070000405701090010050000890420105582163009649207013103049002,238694751754312986961875324425731698316958247897426135582163479649287513173549862
030090000004015028050802300000700800006950047000426005502163479640000513170540602,238694751764315928951872364425731896316958247897426135582163479649287513173549682
238694750060300008900072300420001096316900207897006005582060009000000003073009002,238694751764315928951872364425731896316958247897426135582163479649287513173549682
030600050764315008050870060000030006316050007800400130582060479000207503170509002,238694751764315928951872364425731896316958247897426135582163479649287513173549682
008090751704310028050000004425031006010908240090026135082000470640007500073500000,238694751764315928951872364425731896316958247897426135582163479649287513173549682
200000000064010020950072364405700800310908047000000105582063000609087513170009082,238694751764315928951872364425731896316958247897426135582163479649287513173549682
230604751764010900951000060025031000300008240090420030002060409600287500003040602,238694751764315928951872364425731896316958247897426135582163479649287513173549682
000694751004003920901072060420000000300950247800406130000005489009200013583000072,238694751764513928951872364425731896316958247897426135172365489649287513583149672
030004050700010928000072060405031890010958240007026135002065489009200003500009002,238694751764513928951872364425731896316958247897426135172365489649287513583149672
230694701000013008001070064405730000006900247097426000002300480009200013080049670,238694751764513928951872364425731896316958247897426135172365489649287513583149672
038694051060013000000072360005730000016950007090426005002060409649080513003009070,238694751764513928951872364425731896316958247897426135172365489649287513583149672
200600000760003908000872300000031890310950247007006100070005480640287013503040670,238694751764513928951872364425731896316958247897426135172365489649287513583149672
200090701004013008050072064420001096310958247090406030102300400009080500003009072,238694751764513928951872364425731896316958247897426135172365489649287513583149672
230694051760500000051000004005731806006908000090400130102300000649007500083149602,238694751764513928951872364425731896316958247897426135172365489649287513583149672
000094750060513000900072304420700096306958047000426000100365000049207000080140602,238694751764513928951872364425731896316958247897426135172365489649287513583149672
200000750000503020050870304025700000306908207897026135100300000640287513583000000,238694751764513928951872364425731896316958247897426135172365489649287513583149672
030009708708003921000072300400031806010950240807406130100065400040080003000194602,234619758768543921951872364425731896316958247897426135172365489649287513583194672
000000768008043921900070354420701890300908200000006005070365489600000500583104002,234519768758643921961872354425731896316958247897426135172365489649287513583194672
030009708050643021061872000405701006000958040890406005172000009649200010500090600,234519768758643921961872354425731896316958247897426135172365489649287513583194672
200509700758640920000870350420030000310950207000020105002360089649000500583000072,234519768758643921961872354425731896316958247897426135172365489649287513583194672
000010008050600901060872300425701800016900200000026130002065489600207503580094600,234519768758643921961872354425731896316958247897426135172365489649287513583194672
200000060050043900900872054420001890310058200708006000172365080049087010580100070,234519768857643921961872354425731896316958247798426135172365489649287513583194672
034009700807040900060000350420701096300908007000406005102365089609007013500090672,234519768857643921961872354425731896316958247798426135172365489649287513583194672
234000760800043900960872050025730806006008200090006005070060400049287510083000602,234519768857643921961872354425731896316958247798426135172365489649287513583194672
204000060050040021900870004405001096310958247008000030072360480000207510580100602,234519768857643921961872354425731896316958247798426135172365489649287513583194672
234009008000000921901002304400000090010950040798400130102300080649280013500194600,234519768857643921961872354425731896316958247798426135172365489649287513583194672
000609008000500900950072360420001806006950240008400000100305489049287003080194670,234619758867543921951872364425731896316958247798426135172365489649287513583194672
230640758067503900050072301420000006310958000090026000100360080600007000580194670,231649758867513924954872361425731896316958247798426135172365489649287513583194672
000640050067503940954070001000001090016008007708026130109305084003007510000104673,231649758867513942954872361425731896316958427798426135179365284643287519582194673
000609700867510002054802361000000090010030427700006035109360004043007510000194603,321649758867513942954872361432751896516938427798426135179365284643287519285194673
000609058867013900950872301032050806510908000008420105089300070000000519005090003,321649758867513942954872361432751896516938427798426135189365274643287519275194683
320000000067513000054802361030000800516038040008006035189300470603287000000094680,321649758867513924954872361432751896516938247798426135189365472643287519275194683
020040008800500904004002361700400896510008247090026030100360400040280510270090083,321649758867513924954872361732451896516938247498726135189365472643287519275194683
300600758807503904050002301732050896010030040090726005100365002640200009200100000,321649758867513924954872361732451896516938247498726135189365472643287519275194683
301009008860513020000872000002050096510938007000706035189305402040007010070190080,321649758867513924954872361732451896516938247498726135189365472643287519275194683
301600000867503000950800361032400806506908240008020005080005000603207509270004083,321649758867513924954872361732451896516938247498726135189365472643287519275194683
300600058807000004954072300730001806516030207000726100180060002003000509205190083,321649758867513924954872361732451896516938247498726135189365472643287519275194683
001049700800005024954072061000901040506408097090026100089560000040200010070194680,321649758867315924954872361732951846516438297498726135189563472643287519275194683
021649700867000920054870300732001800000400097498720130009063402003000000205094000,321649758867315924954872361732951846516438297498726135189563472643287519275194683
020609758807010020054002060000050846506000297090000100000060470640080019205194683,321649758867315924954872361732951846516438297498726135189563472643287519275194683
301040750800015004000870301730950806516038200090700035080500400043080010005194003,321649758867315924954872361732951846516438297498726135189563472643287519275194683
021649708800315920904072000732051046006400290098000100080503002040080500000100083,321649758867315924954872361732951846516438297498726135189563472643287519275194683
021609750800315924004800061730001840006008000000020100009500402600287519270104000,321649758867315924954872361732951846516438297498726135189563472643287519275194683
020000050807310004594802001732001006016738205900406100009000072040080009275094003,321649758867315924594872361732951846416738295958426137189563472643287519275194683
300600700860010024504870000700901806410000290950026107089503070643280500000104600,321649758867315924594872361732951846416738295958426137189563472643287519275194683
000000758800300004094000301700951846406700000008406137089503470043287019075000000,321649758867315924594872361732951846416738295958426137189563472643287519275194683
021090758000005020004800301030950846416738090900020007089000472003080019205000603,321694758867315924594872361732951846416738295958426137189563472643287519275149683
021006700860015020500070001732000800006708005000604137180003470640080509275049003,321496758867315924594872361732951846416738295958624137189563472643287519275149683
320400758867305920500870061732901800006708200008000100100000470003280009205100003,321496758867315924594872361732951846416738295958624137189563472643287519275149683
020006750867310024094072060730951046010038090958600137000000470000080019200040000,321496758867315924594872361732951846416738295958624137189563472643287519275149683
000496708060305900590072000700050000006038005050020030089563472643280009205109600,321496758867315924594872361732951846416738295958624137189563472643287519275149683
310000008860005020590802001000950240026738190900620030100560400043007009075149600,312496758867315924594872361738951246426738195951624837189563472643287519275149683
000406758000315020504800301700950206006030195000004807189003002640080510200100680,312496758867315924594872361738951246426738195951624837189563472643287519275149683
010006050067315004500070061738901040406738005001024030080560402000080509205000680,312496758867315924594872361738951246426738195951624837189563472643287519275149683
310400807860010924040072300008051000026700095000620738080560002670083009090007603,312496857867315924549872361738951246426738195951624738183569472674283519295147683
300496050000305020000072060038950246000738000001004030080500470604083519295040680,312496857867315924549872361738951246426738195951624738183569472674283519295147683
320400001806005007510002360730001240402700100901604708103569402004080010000140600,327496851846315927519872364738951246462738195951624738183569472674283519295147683
009076051846000900010800064038901040400000195051600008170569002604007503000143009,329476851846315927517892364738951246462738195951624738173569482694287513285143679
329000851806000907510092364008050246002000190000024738103560082000200000005140600,329476851846315927517892364738951246462738195951624738173569482694287513285143679
309070850806015927510890364930701040072008090050000700003000002004080500285140070,329476851846315927517892364938751246472638195651924738193567482764289513285143679
309406850040005027010892000930701200470608000000000708190567002060280010285100670,329476851846315927517892364938751246472638195651924738193567482764283519285149673
029000050846010907507800003000000200070600190601024730094507382060089000080143679,329476851846315927517892463938751246472638195651924738194567382763289514285143679
309006850006300927500800400938700246470008090650004000190500080003209504200103670,329476851846315927517892463938751246472638195651924738194567382763289514285143679
329000800800305927007002463038050200000600195650020700004500380763080014080000679,329476851846315927517892463938751246472638195651924738194567382763289514285143679
029067851000300920010802063000001246000038105000024000004006080060209504085143679,329467851846315927517892463938751246472638195651924738194576382763289514285143679
029060851806315900500000000000500006002008195600904700194006300760289014205140070,329467851846315927517892463938571246472638195651924738194756382763289514285143679
009007800840315020517892063000570000002608000600004738194056302000000504005100679,329467851846315927517892463938571246472638195651924738194756382763289514285143679
020060001806005007500890000430571206972030040000924030004706002060289504285000079,329467851846315927517892463438571296972638145651924738194756382763289514285143679
320067000800310020500092463400500200902600105601004738100006000763009000200143679,329467851846315927517892463438571296972638145651924738194756382763289514285143679
300460581000300927007802403400530206030078145600004038000086300060000800200140679,329467581846315927517892463478531296932678145651924738194786352763259814285143679
000460000000015927517892403000001290932078105001920008194080350063050000200003009,329467581846315927517892463478531296932678145651924738194786352763259814285143679
020060501846015000007002460478001200930070100601904030190080052060009004280003679,329467581846315927517892463478531296932678145651924738194786352763259814285143679
004870000070940600186005709000410060700063090060789004310604005008050413025108970,954876132273941658186325749839412567742563891561789324317694285698257413425138976
000000521570901030106000749050012300000563892200080050010600085098250413005030906,934876521572941638186325749859412367741563892263789154317694285698257413425138976
904076001002041008006025009850400007740563892260700100310600005690000013420000076,984376521572941638136825749859412367741563892263789154317694285698257413425138976
084070500570941630030805749859400060040503002063700154000004200000207003400138000,984376521572941638136825749859412367741563892263789154317694285698257413425138976
080000020002901638106825009809012060000563890063789054300000080608207403005008000,984376521572941638136825749859412367741563892263789154317694285698257413425138976
000376520000900038006800749800002060701003800263709154007094285090250000020108006,984376521572941638136825749859412367741563892263789154317694285698257413425138976
980070501100940008006000040859002007040063892000709150300690280600007413405130900,984376521172945638536821749859412367741563892263789154317694285698257413425138976
084306521002945000506820340009010037741000090063709104310604080600250400400000000,984376521132945768576821349859412637741563892263789154317694285698257413425138976
900070501102045768000020000859412600740060000063080150010000280608250400405030976,984376521132945768576821349859412637741563892263789154317694285698257413425138976
080300501032905700070128340809002000740063892003789000307600285008250003400000006,984376521132945768576128349859412637741563892263789154317694285698257413425831976
004070000030905768006000000850002000741000892263789004310600005690057010425800976,984376521132945768576128349859412637741563892263789154317694285698257413425831976
500076320130945060970020541059010630700000092003009000317094005698057000400800070,584176329132945768976328541859412637741563892263789154317694285698257413425831976
004100029032905760076008000850402007700560090263089054307094000608007410400800900,584176329132945768976328541859412637741563892263789154317694285698257413425831976
500006309100945700006000540809410037001063890260700050310000200090257403400830076,584176329132945768976328541859412637741563892263789154317694285698257413425831976
500006309100040768076320041050002600701063092203089100010004080608000410025030076,584176329132945768976328541859412637741563892263789154317694285698257413425831976
584000009032940068976320001850400607041063800200700000017690000098207413400030000,584176329132945768976328541859412637741563892263789154317694285698257413425831976
580000320130900000906308501050000007001063802003709104310604200090007413025801970,584176329132945768976328541859412637741563892263789154317694285698257413425831976
580076029130040700970028540859002000000000090063709000017694005690057010005831900,584176329132945768976328541859412637741563892263789154317694285698257413425831976
084176000002905700906320000800002637001563004060789050017000205008007410240800970,584176329132945768976328541859412637721563894463789152317694285698257413245831976
000106009130000760906328041050010600020563890060089050000600080008257013200831076,584176329132945768976328541859412637721563894463789152317694285698257413245831976
004076300130045000076320541850410607020000004460000150007094080600057010245801900,584176329132945768976328541859412637721563894463789152317694285698257413245831976
584076309002005768970308001059002030720500090403080150017600080000200000205001976,584176329132945768976328541859412637721563894463789152317694285698257413245831976
504176009132040068000300001800010037721003094460000052310690280600250000040830006,584176329132945768976328541859412637721563894463789152317694285698257413245831976
580170309130900060970328540850000600701003004003000100007694000600200413240831070,584176329132945768976328541859412637721563894463789152317694285698257413245831976
084106029102040760070300541009400007060580094023000080017000802608257400005801900,584176329132945768976328541859412637761583294423769185317694852698257413245831976
584070320000040060970300500000002137760083204000710685000090850008250413245001900,584176329132945768976328541859462137761583294423719685317694852698257413245831976
000106320030005760000328000800400130761003094403700085307600850698007403200031070,584176329132945768976328541859462137761583294423719685317694852698257413245831976
080176020030040060906320000050400107760583094403000005017000002690207013240831070,584176329132945768976328541859462137761583294423719685317694852698257413245831976
000170000102900068976028501850062100001000004023700680000694802690057413000030970,584176329132945768976328541859462137761583294423719685317694852698257413245831976
500170029102940708976008041009402130060583004000709605010000002000057010040001976,584176329132945768976328541859462137761583294423719685317694852698257413245831976
084100029002000708070238541800402000061500200403000685600090852200000013340801906,584176329132945768976238541859462137761583294423719685617394852298657413345821976
084100329102945768970230041009062000760080000003019085010394850000607003000001000,584176329132945768976238541859462137761583294423719685617394852298657413345821976
580076329102005008006238001009400007761583094420000005600004002200000910000021476,584176329132945768976238541859462137761583294423719685617394852248657913395821476
000000029032045700006038040850400000001580094023069000607300802248057913300820076,584176329132945768976238541859412637761583294423769185617394852248657913395821476
000716029100900000970000045800000600761503204423100587610300802008600013095821000,584716329132945768976238145859472631761583294423169587617394852248657913395821476
084700009100000700076208145050002631061580000403060507010390850040650913000001076,584716329132945768976238145859472631761583294423169587617394852248657913395821476
584010020030940060070200105850000030761580290003109007600300800240600910390020476,584716329132945768976238145859472631761583294423169587617394852248657913395821476
580016309132000760000038000850002031760003004003100087610390052200607900300821400,584716329132945768976238145859472631761583294423169587617394852248657913395821476
084710009002005768006238100859402600700503000400009007610094850040050013090021070,584716329132945768976238145859472631761583294423169587617394852248657913395821476
584710320002940768906030105059002031061583000400109500010000000240000910300001076,584716329132945768976238145859472631761583294423169587617394852248657913395821476
500000329132045768006000100850070031001003004023069587000094002240000013395001006,584716329132945768976238145859472631761583294423169587617394852248657913395821476
004610020132040008906030145009000601000003094403060007017304852048706000090020476,584617329132945768976238145859472631761583294423169587617394852248756913395821476
804600320102905000076000105009472600001500094400160507617304000248006000000821470,854617329132945768976238145589472631761583294423169587617394852248756913395821476
850617309032905068000230005080000000001583090023109007600000852048706900005020476,854617329132945768976238145589472631761583294423169587617394852248756913395821476
804617329100005008970230045500400610701003290000009080000004050208706901300801406,854617329132945768976238145589472613761583294423169587617394852248756931395821476
004607020102040768076208000000072610060080094400009007617090850040056901305820400,854617329132945768976238145589472613761583294423169587617394852248756931395821476
000610005100945068070038049800000000761583290400109080017004850200700031095800470,984617325132945768576238149859472613761583294423169587617394852248756931395821476
940610020132905000506200009800400003761003094003160587007304000204000930090820076,948617325132945768576238149859472613761583294423169587617394852284756931395821476
040607000032005760006208109009072613760580294420100080610004850204000930390000000,948617325132945768576238149859472613761583294423169587617394852284756931395821476
040017325130905760570000040000402010061500004023069580600390050200700000395821400,948617325132945768576238149859472613761583294423169587617394852284756931395821476
000617305132000068070038109700082603060573200000169580007390000080056930000021400,948617325132945768576238149759482613861573294423169587617394852284756931395821476
804610300132000708006200049705000693008073000203069500027390851080000030309021006,894617325132945768576238149715482693968573214243169587627394851481756932359821476
890610300032900768070038040700002000908503214210000500407090001081700000309021476,894617325132945768576238149745182693968573214213469587427396851681754932359821476
800017325100904000000208100705002003060003214003469007007096051681740902050001400,894617325132954768576238149745182693968573214213469587427396851681745932359821476
090007320130050060070008049740180693900000214000000087407306850081740930000021076,894617325132954768576238149745182693968573214213469587427396851681745932359821476
806017300030250700070008109745082690060070004000000007407396051080705002050821406,896417325134259768572638149745182693968573214213964587427396851681745932359821476
806400005100000760572038109705102003008070200210000587427000001680705000350820470,896417325134259768572638149745182693968573214213964587427396851681745932359821476
806410025104050000502638009045000600900573214200064087407000800081740930000001006,896417325134259768572638149745182693968573214213964587427396851681745932359821476
830000720094207008070008049745180090968003010010060080007390050680705002309001076,836419725194257368572638149745182693968573214213964587427396851681745932359821476
800410020504007168072600040045080000008073204213064080420300851080740000059020400,836419725594237168172658349745182693968573214213964587427396851681745932359821476
836409705594030000070058000000100030060503210203960587427006051000740392009800000,836419725594237168172658943745182639968573214213964587427396851681745392359821476
830019025590000160000658043040082030060570214003904007020006000680040000059021476,836419725594237168172658943745182639968573214213964587427396851681745392359821476
